Timestamp,Name,Roll Number,Email,Mess Chosen,Date,Type of Complaint,Description of the Issue
03/04/2025 09:34:07,Rahul Singh,221CE36,rahulsingh.221ce36@nitk.edu.in,Block IV(Satpura),02/10/2025,Food Quality,The mess menu needs more variety.
03/04/2025 09:34:07,Rahul Verma,241EC31,rahulverma.241ec31@nitk.edu.in,Block II(Aravali),02/07/2025,Service,Some items are served cold instead of hot.
03/04/2025 09:34:07,Manoj Verma,241CY11,manojverma.241cy11@nitk.edu.in,Mega mess,01/13/2025,Food Quantity,Serving portions are inconsistent for different students.
03/04/2025 09:34:07,Karthik Singh,241CS28,karthiksingh.241cs28@nitk.edu.in,Block V(Nilgiri),02/17/2025,Service,Spoons and forks are often missing from the counter.
03/04/2025 09:34:07,Arjun Verma,241CS11,arjunverma.241cs11@nitk.edu.in,Block VIII(Trishul),02/24/2025,Food Quality,Food is too salty and difficult to eat.
03/04/2025 09:34:07,Rohan Sharma,221CS33,rohansharma.221cs33@nitk.edu.in,Block V(Nilgiri),02/19/2025,Timing/Availability,No alternative food options for students with allergies.
03/04/2025 09:34:07,Harsh Joshi,211CE38,harshjoshi.211ce38@nitk.edu.in,Block IV(Satpura),02/12/2025,Food Quality,The lemon slices in the salad are dry and unusable.
03/05/2025 08:15:23,Priya Patel,241CS45,priyapatel.241cs45@nitk.edu.in,Block V(Nilgiri),03/04/2025,Food Hygiene,Found hair in my food twice this week.
03/05/2025 08:25:46,Sameer Khan,231ME12,sameerkhan.231me12@nitk.edu.in,Block II(Aravali),03/03/2025,Food Quality,Rice is undercooked almost every day.
03/05/2025 08:36:12,Neha Gupta,241EC16,nehagupta.241ec16@nitk.edu.in,Mega mess,03/02/2025,Service,Staff is rude when asking for seconds.
03/05/2025 08:47:35,Vikas Kumar,221IT09,vikaskumar.221it09@nitk.edu.in,Block IV(Satpura),03/01/2025,Food Quantity,Breakfast portions are too small to last until lunch.
03/05/2025 08:58:21,Ananya Reddy,241BT22,ananyareddy.241bt22@nitk.edu.in,Block VIII(Trishul),02/28/2025,Timing/Availability,Breakfast ends too early for students with 8 AM classes.
03/05/2025 09:09:45,Rajan Malhotra,231CE28,rajanmalhotra.231ce28@nitk.edu.in,Block V(Nilgiri),02/27/2025,Food Hygiene,Plates are not properly cleaned and have food residue.
03/05/2025 09:21:10,Divya Sharma,241CS33,divyasharma.241cs33@nitk.edu.in,Mega mess,02/26/2025,Food Quality,Curry tastes like it's made from leftover vegetables.
03/05/2025 09:32:38,Amit Choudhary,221ME41,amitchoudhary.221me41@nitk.edu.in,Block II(Aravali),02/25/2025,Service,Long queues due to inefficient serving system.
03/05/2025 09:43:56,Sneha Joshi,241EC09,snehajoshi.241ec09@nitk.edu.in,Block VIII(Trishul),02/24/2025,Food Quantity,Vegetarian students get less protein options.
03/05/2025 09:55:22,Vikram Singh,231CS37,vikramsingh.231cs37@nitk.edu.in,Block IV(Satpura),02/23/2025,Timing/Availability,No late-night meal options for students studying late.
03/05/2025 10:06:41,Pooja Mehta,241IT31,poojamehta.241it31@nitk.edu.in,Mega mess,02/22/2025,Food Hygiene,Cockroach found near the serving area.
03/05/2025 10:17:19,Rajat Verma,221BT17,rajatverma.221bt17@nitk.edu.in,Block V(Nilgiri),02/21/2025,Food Quality,Fruits served are often overripe or underripe.
03/05/2025 10:28:37,Nisha Kumar,241CS27,nishakumar.241cs27@nitk.edu.in,Block II(Aravali),02/20/2025,Service,Water dispensers are empty most of the time.
03/05/2025 10:39:52,Suresh Patel,231EC42,sureshpatel.231ec42@nitk.edu.in,Block VIII(Trishul),02/19/2025,Food Quantity,Non-vegetarian items have very little meat content.
03/05/2025 10:51:13,Meena Sharma,241ME19,meenasharma.241me19@nitk.edu.in,Block IV(Satpura),02/18/2025,Timing/Availability,Fresh juice is only available twice a week.
03/05/2025 11:02:29,Alok Mishra,221CS44,alokmishra.221cs44@nitk.edu.in,Mega mess,02/17/2025,Food Hygiene,Found small insects in the dal twice.
03/05/2025 11:13:48,Kavita Singh,241BT36,kavitasingh.241bt36@nitk.edu.in,Block V(Nilgiri),02/16/2025,Food Quality,Paneer dishes taste rubbery and stale.
03/05/2025 11:25:07,Dinesh Kumar,231IT23,dineshkumar.231it23@nitk.edu.in,Block II(Aravali),02/15/2025,Service,Mess workers don't wear proper gloves while serving.
03/05/2025 11:36:26,Shalini Gupta,241EC15,shalinigupta.241ec15@nitk.edu.in,Block VIII(Trishul),02/14/2025,Food Quantity,Sweet dishes are served in very small portions.
03/05/2025 11:47:42,Prakash Rao,221ME38,prakashrao.221me38@nitk.edu.in,Block IV(Satpura),02/13/2025,Timing/Availability,Breakfast options are very limited after 8:30 AM.
03/05/2025 11:58:59,Anjali Sharma,241CS41,anjalisharma.241cs41@nitk.edu.in,Mega mess,02/12/2025,Food Hygiene,Kitchen area visible from serving area looks dirty.
03/05/2025 12:10:14,Vijay Kulkarni,231CE19,vijaykulkarni.231ce19@nitk.edu.in,Block V(Nilgiri),02/11/2025,Food Quality,Chapatis are often half-cooked or burnt.
03/05/2025 12:21:33,Shweta Singh,241IT08,shwetasingh.241it08@nitk.edu.in,Block II(Aravali),02/10/2025,Service,No one refills empty food containers promptly.
03/05/2025 12:32:49,Rohit Verma,221BT29,rohitverma.221bt29@nitk.edu.in,Block VIII(Trishul),02/09/2025,Food Quantity,Salad bar has very limited quantities and runs out quickly.
03/05/2025 12:44:08,Deepa Mehta,241ME22,deepamehta.241me22@nitk.edu.in,Block IV(Satpura),02/08/2025,Timing/Availability,Mess closes too early on weekends.
03/05/2025 12:55:27,Sanjay Kumar,231CS13,sanjaykumar.231cs13@nitk.edu.in,Mega mess,02/07/2025,Food Hygiene,Serving utensils are not changed regularly.
03/05/2025 13:06:46,Preeti Joshi,241EC32,preetijoshi.241ec32@nitk.edu.in,Block V(Nilgiri),02/06/2025,Food Quality,Curd is often sour and seems spoiled.
03/05/2025 13:18:02,Anil Singh,221IT35,anilsingh.221it35@nitk.edu.in,Block II(Aravali),02/05/2025,Service,Dirty dishes are not cleared from tables promptly.
03/05/2025 13:29:21,Ritu Sharma,241BT27,ritusharma.241bt27@nitk.edu.in,Block VIII(Trishul),02/04/2025,Food Quantity,Egg dishes have only one egg per serving.
03/05/2025 13:40:37,Varun Mehta,231ME34,varunmehta.231me34@nitk.edu.in,Block IV(Satpura),02/03/2025,Timing/Availability,Tea/coffee not available between meal times.
03/05/2025 13:51:56,Suman Gupta,241CS18,sumangupta.241cs18@nitk.edu.in,Mega mess,02/02/2025,Food Hygiene,Food kept uncovered for long periods.
03/05/2025 14:03:12,Rakesh Patel,221EC25,rakeshpatel.221ec25@nitk.edu.in,Block V(Nilgiri),02/01/2025,Food Quality,Pickle served is too spicy and inedible.
03/05/2025 14:14:29,Meera Kumar,241IT14,meerakumar.241it14@nitk.edu.in,Block II(Aravali),01/31/2025,Service,Food labels are often missing or incorrect.
03/05/2025 14:25:48,Ajay Verma,231BT39,ajayverma.231bt39@nitk.edu.in,Block VIII(Trishul),01/30/2025,Food Quantity,Fruit juice is watered down too much.
03/05/2025 14:37:04,Sunita Sharma,241ME26,sunitasharma.241me26@nitk.edu.in,Block IV(Satpura),01/29/2025,Timing/Availability,No evening snacks available for sports players.
03/05/2025 14:48:23,Kishore Kumar,221CS43,kishorekumar.221cs43@nitk.edu.in,Mega mess,01/28/2025,Food Hygiene,Tables and chairs are sticky and not cleaned properly.
03/05/2025 14:59:39,Geeta Singh,241EC07,geetasingh.241ec07@nitk.edu.in,Block V(Nilgiri),01/27/2025,Food Quality,Food is over-spiced and causes stomach issues.
03/05/2025 15:10:58,Mohan Lal,231IT21,mohanlal.231it21@nitk.edu.in,Block II(Aravali),01/26/2025,Service,Mess staff talks loudly amongst themselves during serving.
03/05/2025 15:22:14,Neetu Verma,241BT33,neetuverma.241bt33@nitk.edu.in,Block VIII(Trishul),01/25/2025,Food Quantity,Side dishes like raita are served in very small quantities.
03/05/2025 15:33:33,Rajiv Mehta,221ME15,rajivmehta.221me15@nitk.edu.in,Block IV(Satpura),01/24/2025,Timing/Availability,Weekend brunch starts too late for early risers.
03/05/2025 15:44:49,Anita Kumar,241CS39,anitakumar.241cs39@nitk.edu.in,Mega mess,01/23/2025,Food Hygiene,Found small stones in rice multiple times.
03/05/2025 15:56:08,Vipul Singh,231EC29,vipulsingh.231ec29@nitk.edu.in,Block V(Nilgiri),01/22/2025,Food Quality,Milk tastes diluted and has strange odor.
03/05/2025 16:07:24,Savita Gupta,241IT40,savitagupta.241it40@nitk.edu.in,Block II(Aravali),01/21/2025,Service,Food counters are disorganized causing long queues.
03/05/2025 16:18:43,Nitin Sharma,221BT11,nitinsharma.221bt11@nitk.edu.in,Block VIII(Trishul),01/20/2025,Food Quantity,Special items are served in much smaller portions.
03/05/2025 16:30:02,Shikha Patel,241ME30,shikhapatel.241me30@nitk.edu.in,Block IV(Satpura),01/19/2025,Timing/Availability,No food available for late returners from field trips.
03/05/2025 16:41:18,Deepak Kumar,231CS24,deepakkumar.231cs24@nitk.edu.in,Mega mess,01/18/2025,Food Hygiene,Flies around the dessert section.
03/05/2025 16:52:37,Reshma Singh,241EC20,reshmasingh.241ec20@nitk.edu.in,Block V(Nilgiri),01/17/2025,Food Quality,Vegetables in the curry are not fresh and taste old.
03/05/2025 17:03:56,Arvind Verma,221IT16,arvindverma.221it16@nitk.edu.in,Block II(Aravali),01/16/2025,Service,Staff refuses to accommodate special dietary requests.
03/05/2025 17:15:12,Jyoti Mehta,241BT05,jyotimehta.241bt05@nitk.edu.in,Block VIII(Trishul),01/15/2025,Food Quantity,Gravy dishes have very little vegetables or meat.
03/05/2025 17:26:31,Naveen Kumar,231ME43,naveenkumar.231me43@nitk.edu.in,Block IV(Satpura),01/14/2025,Timing/Availability,No provision for packed meals for students with class during lunch.
03/05/2025 17:37:47,Sonia Sharma,241CS02,soniasharma.241cs02@nitk.edu.in,Mega mess,01/13/2025,Food Hygiene,Drinking water tastes chlorinated and unpleasant.
03/05/2025 17:49:06,Rajeev Singh,221EC47,rajeevsingh.221ec47@nitk.edu.in,Block V(Nilgiri),01/12/2025,Food Quality,Bread served for breakfast is often stale.
03/05/2025 18:00:22,Priyanka Gupta,241IT37,priyankagupta.241it37@nitk.edu.in,Block II(Aravali),01/11/2025,Service,Cutlery is often wet when placed on tables.
03/05/2025 18:11:41,Vivek Verma,231BT18,vivekverma.231bt18@nitk.edu.in,Block VIII(Trishul),01/10/2025,Food Quantity,Chicken pieces in biryani are very few.
03/05/2025 18:23:00,Mamta Patel,241ME13,mamtapatel.241me13@nitk.edu.in,Block IV(Satpura),01/09/2025,Timing/Availability,Special diet food for sick students is not available after regular hours.
03/05/2025 18:34:16,Rohit Kumar,221CS10,rohitkumar.221cs10@nitk.edu.in,Mega mess,01/08/2025,Food Hygiene,Fruit salad has unclean fruits with pesticide residue.
03/05/2025 18:45:35,Neelam Singh,241EC24,neelamsingh.241ec24@nitk.edu.in,Block V(Nilgiri),01/07/2025,Food Quality,Fried items are too oily and unhealthy.
03/05/2025 18:56:54,Kamal Mehta,231IT44,kamalmehta.231it44@nitk.edu.in,Block II(Aravali),01/06/2025,Service,Food service counters are not maintained at proper temperature.
03/05/2025 19:08:10,Shalini Verma,241BT42,shaliniverma.241bt42@nitk.edu.in,Block VIII(Trishul),01/05/2025,Food Quantity,Breakfast cereal bowls are filled only half-way.
03/05/2025 19:19:29,Arun Kumar,221ME20,arunkumar.221me20@nitk.edu.in,Block IV(Satpura),01/04/2025,Timing/Availability,Coffee machine only works during peak hours.
03/05/2025 19:30:48,Maya Sharma,241CS06,mayasharma.241cs06@nitk.edu.in,Mega mess,01/03/2025,Food Hygiene,Vegetables are not properly washed before cooking.
03/05/2025 19:42:04,Ravi Singh,231EC34,ravisingh.231ec34@nitk.edu.in,Block V(Nilgiri),01/02/2025,Food Quality,Desserts are too sweet and taste artificial.
03/05/2025 19:53:23,Sunita Gupta,241IT03,sunitagupta.241it03@nitk.edu.in,Block II(Aravali),01/01/2025,Service,Staff doesn't maintain proper hygiene while serving.
03/06/2025 08:15:23,Rakesh Kumar,231BT25,rakeshkumar.231bt25@nitk.edu.in,Block VIII(Trishul),12/31/2024,Food Quantity,Dessert portions have been reduced significantly.
03/06/2025 08:26:42,Asha Patel,241ME48,ashapatel.241me48@nitk.edu.in,Block IV(Satpura),12/30/2024,Timing/Availability,Weekend lunch hours are too short and inconvenient.
03/06/2025 08:38:01,Vijay Kumar,221CS21,vijaykumar.221cs21@nitk.edu.in,Mega mess,12/29/2024,Food Hygiene,Milk and dairy products are not stored properly.
03/06/2025 08:49:17,Lata Singh,241EC49,latasingh.241ec49@nitk.edu.in,Block V(Nilgiri),12/28/2024,Food Quality,Chinese dishes taste nothing like they should.
03/06/2025 09:00:36,Manoj Mehta,231IT32,manojmehta.231it32@nitk.edu.in,Block II(Aravali),12/27/2024,Service,Salt and pepper shakers on tables are always empty.
03/06/2025 09:11:52,Neha Verma,241BT01,nehaverma.241bt01@nitk.edu.in,Block VIII(Trishul),12/26/2024,Food Quantity,Only one type of fruit is served daily in very small quantity.
03/06/2025 09:23:11,Sunil Kumar,221ME46,sunilkumar.221me46@nitk.edu.in,Block IV(Satpura),12/25/2024,Timing/Availability,Hot beverages not available during winter mornings.
03/06/2025 09:34:27,Kavita Sharma,241CS15,kavitasharma.241cs15@nitk.edu.in,Mega mess,12/24/2024,Food Hygiene,Refrigerator for cold items doesn't seem cold enough.
03/06/2025 09:45:46,Ajay Singh,231EC01,ajaysingh.231ec01@nitk.edu.in,Block V(Nilgiri),12/23/2024,Food Quality,Sambhar is watery and lacks proper consistency.
03/06/2025 09:57:02,Leela Gupta,241IT19,leelagupta.241it19@nitk.edu.in,Block II(Aravali),12/22/2024,Service,Self-service areas are not replenished frequently.
03/06/2025 10:08:21,Prakash Verma,221BT46,prakashverma.221bt46@nitk.edu.in,Block VIII(Trishul),12/21/2024,Food Quantity,Soup bowls are too small for proper serving.
03/06/2025 10:19:37,Sudha Patel,241ME04,sudhapatel.241me04@nitk.edu.in,Block IV(Satpura),12/20/2024,Timing/Availability,Exam time special snacks are not available as promised.
03/06/2025 10:30:56,Amit Kumar,231CS47,amitkumar.231cs47@nitk.edu.in,Mega mess,12/19/2024,Food Hygiene,Chutney and sauces are kept open for too long.
03/06/2025 10:42:14,Priya Singh,241EC43,priyasingh.241ec43@nitk.edu.in,Block V(Nilgiri),12/18/2024,Food Quality,Dal is too watery and doesn't taste fresh.
03/06/2025 10:53:30,Rajesh Mehta,221IT28,rajeshmehta.221it28@nitk.edu.in,Block II(Aravali),12/17/2024,Service,Food counter staff don't maintain queue discipline.
03/06/2025 11:04:49,Meena Verma,241BT38,meenaverma.241bt38@nitk.edu.in,Block VIII(Trishul),12/16/2024,Food Quantity,Curries have very little vegetable content.
03/06/2025 11:16:08,Vikram Kumar,231ME07,vikramkumar.231me07@nitk.edu.in,Block IV(Satpura),12/15/2024,Timing/Availability,Breakfast timings are too early for students with late classes.
03/06/2025 11:27:24,Sarika Sharma,241CS23,sarikasharma.241cs23@nitk.edu.in,Mega mess,12/14/2024,Food Hygiene,Hot food and cold food items placed too close together.
03/06/2025 11:38:43,Rajat Singh,221EC14,rajatsingh.221ec14@nitk.edu.in,Block V(Nilgiri),12/13/2024,Food Quality,Eggs are overcooked and rubbery.
03/06/2025 11:50:02,Anjali Gupta,241IT28,anjaligupta.241it28@nitk.edu.in,Block II(Aravali),12/12/2024,Service,No system to provide feedback on daily meals.
03/06/2025 12:01:18,Deepak Verma,231BT09,deepakverma.231bt09@nitk.edu.in,Block VIII(Trishul),12/11/2024,Food Quantity,Rice serving spoon is too small leading to less quantity.
03/06/2025 12:12:37,Radha Patel,241ME36,radhapatel.241me36@nitk.edu.in,Block IV(Satpura),12/10/2024,Timing/Availability,No provision for early breakfast for students with 7 AM activities.
03/06/2025 12:23:53,Sanjay Kumar,221CS32,sanjaykumar.221cs32@nitk.edu.in,Mega mess,12/09/2024,Food Hygiene,Serving area floor is often wet and slippery.
03/06/2025 12:35:12,Geeta Singh,241EC11,geetasingh.241ec11@nitk.edu.in,Block V(Nilgiri),12/08/2024,Food Quality,Pasta dishes are always overcooked and mushy.
03/06/2025 12:46:28,Rajiv Mehta,231IT05,rajivmehta.231it05@nitk.edu.in,Block II(Aravali),12/07/2024,Service,No proper system for students with special dietary needs.
03/06/2025 12:57:47,Kiran Verma,241BT21,kiranverma.241bt21@nitk.edu.in,Block VIII(Trishul),12/06/2024,Food Quantity,Breakfast toast is limited to one piece per student.
03/06/2025 13:09:03,Ashok Kumar,221ME31,ashokkumar.221me31@nitk.edu.in,Block IV(Satpura),12/05/2024,Timing/Availability,Night canteen closes too early during exam week.
03/06/2025 13:20:22,Monica Sharma,241CS46,monicasharma.241cs46@nitk.edu.in,Mega mess,12/04/2024,Food Hygiene,Napkins and tissue papers provided are of poor quality.
03/06/2025 13:31:38,Suresh Singh,231EC22,sureshsingh.231ec22@nitk.edu.in,Block V(Nilgiri),12/03/2024,Food Quality,Chicken dishes are undercooked and unsafe.
03/06/2025 13:42:57,Anita Gupta,241IT48,anitagupta.241it48@nitk.edu.in,Block II(Aravali),12/02/2024,Service,Tables are not wiped clean between different batches.
03/06/2025 13:54:16,Anil Verma,221BT33,anilverma.221bt33@nitk.edu.in,Block VIII(Trishul),12/01/2024,Food Quantity,Accompaniments like papad are broken into small pieces.
03/06/2025 14:05:32,Sunita Patel,241ME16,sunitapatel.241me16@nitk.edu.in,Block IV(Satpura),11/30/2024,Timing/Availability,Food runs out quickly during peak hours.
03/06/2025 14:16:51,Rohit Kumar,231CS37,rohitkumar.231cs37@nitk.edu.in,Mega mess,11/29/2024,Food Hygiene,Hand sanitizers at entrance are always empty.
03/06/2025 14:28:07,Shweta Singh,241EC37,shwetasingh.241ec37@nitk.edu.in,Block V(Nilgiri),11/28/2024,Food Quality,South Indian dishes lack authentic taste.
03/06/2025 14:39:26,Ajay Mehta,221IT42,ajaymehta.221it42@nitk.edu.in,Block II(Aravali),11/27/2024,Service,No proper system to handle rush during peak hours.
03/06/2025 14:50:42,Sheela Verma,241BT13,sheelaverma.241bt13@nitk.edu.in,Block VIII(Trishul),11/26/2024,Food Quantity,Beverages are served in very small cups.
03/06/2025 15:02:01,Manoj Kumar,231ME19,manojkumar.231me19@nitk.edu.in,Block IV(Satpura),11/25/2024,Timing/Availability,Lunch break is too short for students with back-to-back classes.
03/06/2025 15:13:19,Ritu Sharma,241CS26,ritusharma.241cs26@nitk.edu.in,Mega mess,11/24/2024,Food Hygiene,Reused oil for deep-fried items causing stomach issues.
03/06/2025 15:24:38,Vijay Singh,221EC06,vijaysingh.221ec06@nitk.edu.in,Block V(Nilgiri),11/23/2024,Food Quality,Packaged items like bread have expired dates.
03/06/2025 15:35:54,Pooja Gupta,241IT25,poojagupta.241it25@nitk.edu.in,Block II(Aravali),11/22/2024,Service,No provision to suggest new menu items.
03/06/2025 15:47:13,Deepak Verma,231BT40,deepakverma.231bt40@nitk.edu.in,Block VIII(Trishul),11/21/2024,Food Quantity,Meal thali has reduced number of items compared to last semester.
03/06/2025 15:58:29,Anita Patel,241ME27,anitapatel.241me27@nitk.edu.in,Block IV(Satpura),11/20/2024,Timing/Availability,Festival special meals are served at odd timings.
03/06/2025 16:09:48,Rahul Kumar,221CS05,rahulkumar.221cs05@nitk.edu.in,Mega mess,11/19/2024,Food Hygiene,Drinking water coolers need cleaning and maintenance.
03/06/2025 16:21:04,Kavita Singh,241EC17,kavitasingh.241ec17@nitk.edu.in,Block V(Nilgiri),11/18/2024,Food Quality,Chutney is too sour and inedible.
03/04/2025 10:15:22,Vishal Kumar,241ME28,vishalkumar.241me28@nitk.edu.in,Block V(Nilgiri),03/01/2025,Food Quality,Chapatis are always half-cooked and rubbery.
03/04/2025 10:18:45,Priya Sharma,241CS42,priyasharma.241cs42@nitk.edu.in,Block II(Aravali),03/02/2025,Food Hygiene,Found hair in dal twice this week.
03/04/2025 10:21:37,Akash Patel,231EC15,akashpatel.231ec15@nitk.edu.in,Mega mess,02/28/2025,Service,Mess staff is rude when asked for seconds.
